index,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
197,300.27,22.0,0,50,0,1,310.83,0.0,12.77,275.35,0.0,0.0,284.37,0.0,0.0,0.0,0.0,0.0,288.12
198,270.71,15.0,0,29,0,1,0.0,0.0,3.63,246.34,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,249.97
199,78.72,12.0,0,21,0,1,71.02,0.0,3.05,74.34,0.0,0.26,59.48,0.0,0.0,0.0,0.0,0.0,77.65
200,275.46,10.0,0,43,0,1,0.0,0.0,77.01,175.87,0.0,22.68,67.37,0.0,0.0,0.0,0.0,0.0,275.55
201,285.71,14.0,0,43,0,1,213.12,0.0,67.33,109.8,0.05,39.12,151.51,0.0,0.0,0.0,2.29,0.0,218.59
202,309.68,11.0,1,22,0,1,249.93,0.0,39.53,253.02,0.0,0.0,125.07,0.0,0.0,0.0,0.0,1.69,295.92
203,257.3,21.0,1,29,1,1,0.0,0.0,55.9,127.48,0.0,16.51,15.51,0.0,0.0,0.0,0.0,0.0,199.89
204,803.64,11.0,1,37,0,1,512.22,0.0,38.12,532.34,0.0,0.0,191.78,0.0,0.0,0.0,0.0,0.0,570.47
205,253.63,18.0,1,49,0,1,104.37,0.0,21.12,81.56,0.0,0.13,73.57,0.0,0.0,0.0,0.0,3.12,109.06
206,843.15,18.0,1,21,0,1,244.02,0.0,77.48,147.57,0.0,40.3,170.26,0.0,0.0,0.35,0.94,0.0,266.64
207,392.0,14.0,1,35,0,1,380.15,0.0,46.41,147.05,0.0,0.0,156.61,0.0,0.0,0.0,2.22,0.0,195.69
208,467.6,18.0,1,25,0,1,621.41,0.0,154.23,327.46,0.0,13.46,433.25,0.0,0.0,5.61,5.82,0.0,506.57
209,281.18,12.0,1,41,0,1,273.24,0.0,96.87,154.44,0.0,0.0,181.11,0.0,0.0,0.0,0.0,9.36,270.03
210,285.03,11.0,1,24,0,1,0.0,0.0,39.95,218.63,0.0,0.52,115.77,0.0,0.0,0.0,0.0,0.0,259.1
211,448.95,17.0,1,38,0,2,660.22,0.0,15.84,446.02,0.0,0.31,188.47,0.0,0.0,0.0,0.0,0.0,462.17
212,426.17,11.0,0,39,1,1,0.0,0.0,44.85,183.9,0.0,0.0,14.03,0.0,0.0,0.0,0.0,0.0,228.75
213,593.94,10.0,1,32,0,1,0.0,0.0,196.17,323.22,0.0,4.15,119.1,0.0,0.0,0.0,8.77,0.0,532.31
214,702.93,18.0,0,51,0,2,327.6,0.0,19.88,197.25,0.37,2.22,173.99,0.0,0.0,0.0,0.0,3.58,226.88
215,208.05,17.0,0,39,1,1,181.88,0.0,7.76,163.45,0.0,1.4,22.47,0.0,0.0,0.39,0.0,0.41,173.82
216,2172.25,11.0,1,42,0,1,0.0,0.0,214.96,721.7,0.0,50.02,106.07,0.0,0.0,4.71,0.0,0.0,991.4
217,1524.36,16.0,1,33,0,1,0.0,0.0,226.65,1324.15,0.0,0.0,100.1,0.0,0.0,0.0,0.0,0.0,1550.8
218,524.99,20.0,1,27,0,1,0.0,0.0,57.37,142.56,0.0,2.66,19.63,0.0,0.0,0.0,0.39,0.0,202.98
219,327.93,20.0,0,41,1,1,145.4,0.0,52.53,292.73,0.0,0.39,332.1,0.0,0.0,0.0,0.0,0.0,345.65
220,540.59,23.0,1,43,0,1,0.0,0.0,14.26,553.44,0.0,0.01,144.69,0.0,0.0,0.0,0.0,0.0,567.72
221,532.66,17.0,1,29,0,2,0.0,0.0,215.71,195.7,0.0,0.0,25.95,0.0,0.0,0.0,0.0,0.0,411.4
222,83.23,21.0,1,25,0,1,0.0,0.0,10.66,68.85,0.0,0.0,16.43,0.0,0.0,0.0,0.0,0.0,79.51
223,359.71,10.0,1,37,0,1,0.0,0.0,135.25,215.64,0.19,4.52,92.85,0.0,0.0,0.0,0.41,0.0,356.02
224,294.57,13.0,1,36,0,1,0.0,0.0,15.5,104.45,0.0,0.78,17.8,0.0,0.0,0.0,0.0,0.0,120.72
225,718.81,15.0,0,45,1,1,656.85,0.0,57.37,644.38,0.0,0.74,424.95,0.0,0.0,0.0,1.27,1.32,706.39
226,780.11,21.0,1,48,0,1,336.8,0.0,263.25,120.53,0.78,0.22,364.17,0.0,0.0,0.0,0.0,0.0,384.79
227,462.5,12.0,1,25,1,1,345.54,0.0,11.05,431.35,0.0,0.0,251.45,0.0,0.0,0.0,0.0,0.0,442.4
228,206.09,19.0,1,28,0,2,174.41,0.0,46.75,119.96,0.0,2.56,136.46,0.0,0.0,0.0,0.03,0.0,169.3
229,235.11,15.0,1,21,0,1,0.0,0.0,47.55,76.03,0.0,2.34,15.29,0.0,0.0,0.0,0.4,0.0,126.32
230,331.98,21.0,1,50,0,1,279.26,0.0,37.35,231.69,0.0,0.5,269.55,0.0,0.0,0.0,0.0,0.0,269.55
231,601.21,16.0,1,41,1,2,1490.42,0.0,125.82,522.4,0.0,1.18,498.12,0.0,0.0,1.33,0.0,2.25,655.23
232,395.77,11.0,1,29,0,2,1.42,0.0,4.63,214.03,0.0,0.0,122.62,0.0,0.0,0.0,3.15,0.0,221.8
233,268.48,18.0,0,46,0,1,291.1,0.0,44.56,241.4,0.0,7.92,251.81,0.0,0.0,1.95,0.0,0.0,295.83
234,1283.57,10.0,1,26,1,1,0.0,0.0,69.83,374.09,0.0,3.04,161.3,0.0,0.0,0.0,0.59,0.0,447.55
235,271.28,14.0,1,21,0,1,0.0,0.0,37.33,127.51,0.0,0.87,51.14,0.0,0.0,0.0,0.0,0.0,165.72
236,159.44,10.0,0,24,0,2,0.0,0.0,7.67,147.16,0.01,0.0,89.67,0.0,0.0,0.0,0.0,0.0,154.84
237,542.4,15.0,0,24,0,1,582.3,0.0,107.4,476.01,0.0,8.17,450.17,0.0,0.0,2.81,0.0,2.31,599.02
238,180.44,17.0,0,48,0,1,0.0,0.0,20.22,139.4,0.0,0.0,5.11,0.0,0.0,0.0,0.0,0.0,159.62
239,862.34,11.0,1,42,0,1,0.0,0.0,148.25,355.83,0.0,3.19,92.51,0.0,0.0,0.0,0.0,0.0,507.27
240,1064.51,13.0,1,33,0,1,0.0,0.0,19.59,694.82,0.0,0.65,394.43,0.0,0.0,0.0,0.0,0.0,715.05
241,545.17,10.0,1,27,0,2,0.0,0.0,136.13,282.82,7.56,22.88,111.56,0.0,0.0,0.0,0.0,0.0,449.39
242,770.43,18.0,0,33,1,3,62.06,0.0,309.18,306.69,0.0,11.14,148.32,0.0,0.0,0.0,12.41,0.0,639.42
243,167.64,21.0,0,24,0,1,124.1,0.0,19.62,102.2,0.0,0.33,45.51,0.0,0.0,1.95,0.0,0.0,124.1
244,525.01,11.0,1,57,0,1,368.71,0.0,52.9,319.04,0.0,0.0,347.06,0.0,0.0,0.0,0.0,0.0,371.95
245,918.19,10.0,0,26,1,3,174.51,0.0,140.27,520.28,0.06,19.69,344.06,0.0,0.0,0.17,8.87,0.0,689.35
246,474.57,10.0,0,24,0,1,0.0,0.0,33.74,167.8,0.15,0.0,48.35,0.0,0.0,0.0,0.0,0.0,201.7
247,343.2,18.0,1,23,0,1,88.76,0.0,36.97,56.85,0.0,0.0,93.84,0.0,0.0,0.0,0.01,0.0,93.84
248,412.62,13.0,1,23,0,1,0.0,0.0,92.61,331.99,0.0,1.41,71.14,0.0,0.0,0.0,0.0,0.0,426.01
249,283.83,16.0,0,31,0,1,252.17,0.0,72.03,197.73,0.0,2.16,130.46,0.0,0.0,0.0,0.0,2.32,276.56
250,204.2,11.0,1,25,0,1,0.0,0.0,21.53,70.61,0.0,1.55,17.57,0.0,0.0,0.43,0.0,0.0,94.12
251,228.6,11.0,1,39,0,2,251.85,0.0,26.81,96.21,0.0,0.0,64.6,0.0,0.0,0.0,12.6,0.0,135.63
252,1133.86,13.0,1,40,0,1,728.3,0.0,138.22,460.85,0.0,8.53,577.78,0.0,0.0,0.0,0.43,3.9,615.82
253,758.33,11.0,1,28,0,1,0.0,0.0,49.05,768.24,0.0,3.62,86.68,0.0,0.0,0.0,0.0,0.0,820.91
254,206.58,23.0,0,26,0,1,196.91,0.0,25.1,166.22,0.0,2.9,185.94,0.0,0.0,0.0,0.0,0.7,195.61
255,519.73,17.0,0,55,0,1,263.74,0.0,44.28,212.44,0.02,0.0,227.88,0.0,0.0,0.0,0.0,0.0,256.74
256,156.75,12.0,1,40,0,1,0.0,0.0,23.83,87.6,0.0,2.45,14.82,0.0,0.0,0.0,0.0,0.0,113.89
257,353.53,10.0,0,25,0,1,123.7,0.0,100.31,50.57,0.0,0.0,145.8,0.0,0.0,0.0,0.0,0.0,150.87
258,176.36,14.0,0,39,0,1,0.0,0.0,4.51,110.35,0.0,0.0,49.81,0.0,0.0,0.0,0.0,0.0,114.86
259,2389.46,10.0,1,38,1,1,0.0,0.0,111.78,1551.81,0.0,37.35,821.96,0.0,0.0,7.8,0.0,0.0,1708.73
260,366.0,14.0,1,37,0,1,311.65,0.0,14.24,284.26,0.0,2.06,285.64,0.0,0.0,1.55,0.99,0.0,303.11
261,671.86,11.0,1,33,0,1,506.1,0.0,82.31,405.75,0.0,0.31,350.67,0.0,0.0,0.0,0.44,0.7,490.21
262,170.74,11.0,1,23,1,1,119.82,0.0,9.52,115.06,0.0,0.0,93.18,0.0,0.0,0.0,0.34,0.0,124.92
263,625.36,17.0,1,31,0,3,0.0,0.0,35.28,349.55,0.0,7.35,152.0,0.0,0.0,0.0,0.0,0.0,392.18
264,469.4,11.0,1,31,0,1,394.54,0.0,71.02,272.33,0.0,0.0,368.7,0.0,0.0,0.0,25.34,0.0,368.7
265,422.24,15.0,0,54,0,1,405.52,0.0,92.18,320.72,0.0,0.0,351.21,0.0,0.0,0.0,0.0,0.0,412.9
266,398.84,21.0,1,36,0,1,424.24,0.0,77.54,333.91,0.0,3.92,368.81,0.0,0.0,0.0,0.0,0.0,415.37
267,995.13,15.0,1,27,1,1,859.57,0.0,99.11,931.03,0.0,3.55,1033.69,0.0,0.0,0.0,0.0,0.0,1033.69
268,1704.19,21.0,1,22,1,1,1387.91,0.0,124.65,1393.19,1.92,0.0,1551.58,0.0,0.0,0.0,31.82,0.0,1551.58
269,401.04,10.0,1,23,1,1,0.0,0.0,125.87,301.22,0.0,0.72,79.64,0.0,0.0,0.0,0.3,0.0,428.11
270,396.0,21.0,1,20,0,2,0.0,0.0,13.71,234.46,0.0,5.54,61.03,0.0,0.0,0.0,2.22,0.0,255.93
271,552.49,11.0,0,26,1,1,0.0,0.0,22.62,470.43,0.0,0.02,97.62,0.0,0.0,0.0,0.0,0.0,493.07
272,550.84,23.0,1,29,0,1,0.0,0.0,150.12,350.59,0.0,0.12,119.58,0.0,0.0,0.0,0.0,0.0,500.83
273,180.33,14.0,1,45,0,1,127.14,0.0,68.13,74.69,0.0,0.0,122.97,0.0,0.0,0.0,0.0,0.55,143.91
274,400.55,14.0,1,33,0,1,0.0,0.0,75.76,305.17,0.0,26.26,100.99,0.0,0.0,0.0,0.0,0.0,407.19
275,288.45,18.0,1,21,0,3,616.51,0.0,11.88,171.78,0.0,0.1,136.66,0.0,0.0,0.0,0.0,0.0,183.76
276,515.58,11.0,0,42,0,1,0.0,0.0,86.23,359.82,0.0,4.5,194.59,0.0,0.0,0.14,0.0,0.0,450.69
277,732.76,11.0,1,28,1,2,517.13,0.0,113.27,500.33,0.0,0.06,193.46,0.0,0.0,0.0,2.4,0.0,616.07
278,222.6,21.0,0,27,0,1,458.25,0.0,20.45,187.79,0.0,0.78,120.04,0.0,0.0,0.0,0.0,0.15,209.34
279,603.57,10.0,1,19,0,1,0.0,0.0,13.24,355.46,0.69,2.21,148.85,0.0,0.0,0.0,0.0,0.0,371.6
280,260.05,13.0,1,19,0,1,0.0,0.0,15.81,70.36,0.0,0.21,29.2,0.0,0.0,0.0,4.02,0.0,90.4
281,309.32,21.0,1,28,0,1,212.46,0.0,76.27,149.3,0.0,0.16,222.38,0.0,0.0,0.0,0.0,0.0,225.73
282,170.66,23.0,1,23,1,1,0.0,0.0,116.49,56.41,0.0,0.0,3.06,0.0,0.0,0.0,0.0,0.18,173.26
283,933.56,18.0,1,34,0,1,458.92,0.0,99.64,443.52,0.0,1.53,518.17,0.0,0.0,0.0,0.0,0.0,544.69
284,80.32,10.0,1,51,0,1,0.0,0.0,12.3,54.44,0.0,0.23,0.49,0.0,0.0,0.0,0.0,0.0,66.97
285,894.93,16.0,0,47,0,1,0.0,0.0,6.39,242.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.19
286,492.84,18.0,1,27,0,1,0.0,0.0,16.34,333.29,0.0,0.0,259.91,0.0,0.0,0.0,0.0,0.0,349.63
287,268.37,11.0,0,35,1,1,0.0,0.0,16.81,184.13,3.01,24.75,23.87,0.0,0.0,0.0,0.0,0.0,228.7
288,323.52,10.0,1,33,0,1,0.0,0.0,35.8,90.58,0.0,0.13,12.37,0.0,0.0,0.0,0.0,0.0,126.52
289,184.45,22.0,0,27,0,3,497.76,0.0,15.28,96.88,0.0,1.23,11.24,0.0,0.0,0.0,0.0,0.0,113.39
290,341.18,18.0,1,30,0,2,0.0,0.0,41.71,257.13,0.0,1.57,173.34,0.0,0.0,0.0,0.0,0.0,300.41
291,526.61,10.0,1,20,1,1,342.45,0.0,91.59,252.58,0.32,1.35,370.18,0.0,0.0,0.0,24.34,0.0,370.18
292,227.54,17.0,1,26,0,2,193.12,0.0,57.5,53.15,0.0,0.0,110.65,0.0,0.0,0.0,0.0,0.0,110.65
293,319.31,10.0,0,24,0,1,69.85,0.0,14.17,64.01,0.0,0.0,52.19,0.0,0.0,0.0,0.0,0.0,78.19
294,154.48,10.0,0,52,1,1,0.0,0.0,12.36,121.88,0.17,1.95,47.81,0.0,0.0,0.0,0.0,0.0,136.36
295,259.73,15.0,1,29,1,2,54.38,0.0,4.42,104.48,0.0,0.08,100.43,0.0,0.0,0.0,0.0,0.0,108.97
296,527.54,11.0,1,24,0,1,0.0,0.0,83.51,451.63,0.0,1.96,91.38,0.0,0.0,0.0,6.31,0.0,543.41
297,744.74,23.0,1,34,0,1,493.12,0.0,353.33,247.79,0.1,0.0,596.84,0.0,0.0,0.0,0.0,0.0,601.23
298,243.81,17.0,1,39,0,1,177.41,0.0,87.42,40.52,0.02,20.89,115.97,0.0,0.0,0.0,0.0,0.0,148.84
299,61.47,10.0,1,37,0,1,61.69,0.0,6.67,59.47,0.47,0.21,26.99,0.0,0.0,0.0,0.0,0.0,66.81
300,810.19,11.0,0,34,0,1,0.0,0.0,39.36,500.28,1.01,5.1,247.84,0.0,0.0,0.0,0.0,0.0,545.75
301,1584.9,21.0,1,35,0,1,1268.67,0.0,162.36,1186.97,0.0,1.11,1292.91,0.0,0.0,8.32,0.0,2.39,1363.55
302,193.58,14.0,1,31,1,1,130.4,0.0,87.57,37.12,0.0,0.0,124.69,0.0,0.0,0.0,0.0,0.0,124.69
303,574.63,23.0,1,42,0,1,0.0,0.0,28.54,376.48,0.07,0.0,42.92,0.0,0.0,0.0,0.0,0.0,405.09
304,1372.8,18.0,1,30,0,1,0.0,0.0,73.73,962.77,0.0,0.0,124.85,0.0,0.0,0.0,0.0,0.0,1036.5
305,549.19,11.0,1,25,0,1,479.74,0.0,109.86,366.36,0.0,0.68,348.03,0.0,0.0,0.31,0.0,0.0,477.2
306,178.99,18.0,1,44,0,1,91.37,0.0,4.03,105.17,0.0,0.0,101.4,0.0,0.0,0.0,0.0,0.0,109.2
307,583.49,11.0,1,41,0,1,0.0,0.0,20.5,369.04,0.0,0.35,76.4,0.0,0.0,21.22,0.0,0.0,411.11
308,701.91,11.0,1,25,0,1,0.0,0.0,196.25,359.17,0.0,0.0,83.13,0.0,0.0,0.0,0.0,0.0,555.42
309,685.78,23.0,1,31,1,2,534.51,0.0,42.76,520.78,0.0,0.89,521.83,0.0,0.0,0.22,0.0,0.0,564.65
310,538.6,14.0,1,35,0,1,408.51,0.0,9.93,390.27,0.0,0.0,400.2,0.0,0.0,0.0,0.0,0.0,400.2
311,139.28,11.0,1,21,0,1,0.0,0.0,2.09,91.48,0.0,0.0,60.29,0.0,0.0,0.0,0.0,0.0,93.57
312,230.46,20.0,1,29,1,1,0.0,0.0,36.48,205.09,2.68,1.01,119.96,0.0,0.0,0.0,0.0,0.0,245.26
313,347.12,20.0,1,55,0,1,206.2,0.0,69.58,155.09,0.0,6.66,89.6,0.0,0.0,0.0,0.0,0.0,231.33
314,122.53,11.0,0,32,1,1,0.0,0.0,22.63,41.59,0.0,9.69,8.54,0.0,0.0,0.78,0.0,0.0,74.69
315,1241.11,11.0,1,42,1,1,0.0,0.0,180.17,499.39,0.0,0.0,37.46,0.0,0.0,0.0,0.0,0.0,679.56
316,355.28,12.0,1,23,0,5,0.0,0.0,27.6,307.16,0.0,0.0,35.36,0.0,0.0,0.0,0.0,0.0,334.75
317,405.18,10.0,0,52,1,1,0.0,0.0,180.79,121.55,0.07,100.06,9.41,0.0,0.0,0.0,0.0,0.0,402.47
318,211.47,11.0,1,19,0,1,0.0,0.0,37.32,155.03,0.69,0.24,33.93,0.0,0.0,0.0,0.0,0.0,193.27
319,237.65,21.0,1,28,0,1,243.79,0.0,42.12,193.97,0.0,0.97,210.47,0.0,0.0,1.3,0.0,0.97,240.3
320,614.1,10.0,1,27,0,1,0.0,0.0,100.64,524.52,0.11,0.0,85.18,0.0,0.0,0.0,0.0,0.0,625.27
321,253.31,23.0,0,33,0,1,303.53,0.0,55.35,167.55,0.0,1.98,184.28,0.0,0.0,0.0,0.0,19.5,263.88
322,962.35,23.0,1,33,0,1,621.35,0.0,66.6,554.75,0.0,0.0,621.35,0.0,0.0,0.0,0.0,0.0,621.35
323,142.2,15.0,1,31,0,1,0.0,0.0,23.31,57.01,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,80.32
324,412.49,11.0,1,38,0,1,394.97,0.0,36.19,352.13,0.0,0.0,183.92,0.0,0.0,0.82,0.0,0.0,389.14
325,359.05,11.0,1,24,0,1,394.19,0.0,63.36,301.82,0.0,0.0,362.84,0.0,0.0,0.0,0.0,0.0,365.18
326,406.02,19.0,0,29,0,1,277.38,0.0,9.94,436.01,0.0,0.11,88.19,0.0,0.0,0.0,0.0,0.0,446.06
327,499.2,20.0,1,32,1,2,207.63,0.0,61.09,265.83,0.0,15.44,229.69,0.0,0.0,0.58,0.21,0.0,343.15
328,290.22,18.0,1,25,0,1,241.33,0.0,45.64,204.4,0.0,0.0,200.35,0.0,0.0,0.0,0.0,0.0,250.03
329,949.01,10.0,0,31,1,3,0.0,0.0,291.14,502.37,0.0,4.93,28.68,0.0,0.0,0.0,5.33,0.0,803.76
330,244.84,20.0,0,38,0,1,229.54,0.0,42.74,200.99,0.0,0.0,91.63,0.0,0.0,0.0,0.0,0.0,243.73
331,655.95,18.0,1,42,1,1,0.0,0.0,197.0,502.64,0.0,0.86,65.58,0.0,0.0,0.0,0.0,0.0,700.5
332,582.26,14.0,1,36,0,1,570.14,0.0,7.67,625.83,0.0,0.18,356.26,0.0,0.0,0.0,0.0,0.0,633.68
333,241.53,10.0,1,26,1,2,34.57,0.0,18.13,62.57,0.0,0.58,50.63,0.0,0.0,0.0,0.67,0.0,81.96
334,520.55,10.0,1,43,0,1,568.6,0.0,58.64,456.34,0.0,5.01,431.31,0.0,0.0,0.0,0.16,0.0,520.16
335,645.17,21.0,1,39,0,1,440.42,0.0,66.54,381.2,0.0,14.87,360.82,0.0,0.0,0.0,0.0,0.0,462.61
336,649.21,22.0,1,27,0,1,0.0,0.0,94.94,276.25,0.0,2.72,90.6,0.0,0.0,4.86,0.0,0.0,378.76
337,1437.03,22.0,1,36,0,1,0.0,0.0,99.08,1366.5,0.0,2.95,514.22,0.0,0.0,0.29,0.0,0.0,1468.82
338,378.04,10.0,1,28,1,1,0.0,0.0,46.74,107.92,0.0,0.0,13.15,0.0,0.0,0.0,1.13,0.0,155.78
339,297.41,11.0,0,22,0,1,0.0,0.0,7.15,83.07,0.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,90.22
340,350.23,12.0,1,22,0,1,209.19,0.0,26.23,214.57,1.27,0.18,205.22,0.0,0.0,0.0,1.65,0.0,243.91
341,89.23,15.0,0,22,0,1,89.22,0.0,14.7,77.28,0.0,1.56,45.86,0.0,0.0,0.0,0.0,0.0,93.54
342,259.7,11.0,1,58,1,1,260.1,0.0,55.34,230.05,0.0,0.0,109.4,0.0,0.0,0.0,0.0,0.77,286.94
343,1326.69,14.0,1,23,0,2,0.0,0.0,15.07,314.3,0.35,0.0,186.1,0.0,0.0,0.0,0.0,0.0,329.72
344,490.09,17.0,1,46,0,1,527.88,0.0,47.1,457.44,0.0,0.0,504.54,0.0,0.0,0.0,0.0,0.0,504.54
345,2403.47,11.0,1,31,0,2,1136.13,0.0,384.11,809.35,0.78,0.39,1106.21,0.0,0.0,0.0,16.99,0.58,1212.8
346,932.31,11.0,1,23,1,1,465.43,0.0,124.46,353.51,0.99,0.32,473.68,0.0,0.0,0.0,2.98,0.0,482.26
347,457.26,21.0,1,32,0,2,0.0,0.0,8.0,166.18,0.0,22.78,129.2,0.0,0.0,0.0,0.0,0.0,196.96
348,307.22,11.0,1,24,0,2,0.0,0.0,5.99,183.26,0.0,0.0,88.19,0.0,0.0,0.0,0.0,0.0,189.25
349,338.16,21.0,1,30,0,1,262.22,0.0,51.14,208.73,0.0,1.17,100.72,0.0,0.0,0.0,0.0,1.93,264.89
350,291.11,18.0,1,26,0,1,315.93,0.0,54.58,265.53,0.0,0.0,319.33,0.0,0.0,0.0,0.0,0.0,320.11
351,216.9,23.0,1,23,1,1,0.0,0.0,9.35,118.02,0.0,0.0,21.88,0.0,0.0,0.0,0.0,0.0,127.37
352,434.79,17.0,0,52,1,1,394.79,0.0,35.43,416.27,0.0,8.15,364.95,0.0,0.0,0.0,0.65,0.0,460.5
353,391.64,11.0,1,22,0,1,0.0,0.0,19.55,400.91,0.66,0.0,162.23,0.0,0.0,0.0,0.0,0.0,421.13
354,331.35,21.0,1,22,0,1,200.55,0.0,113.99,108.04,0.0,0.0,181.61,0.0,0.0,0.16,1.69,0.0,223.88
355,281.39,11.0,0,46,0,1,278.48,0.0,26.59,266.45,0.0,0.0,74.52,0.0,0.0,0.0,0.0,0.0,293.04
356,594.63,10.0,1,43,0,1,0.0,0.0,52.88,398.05,0.0,1.65,70.0,0.0,0.0,0.0,0.0,0.0,452.58
357,381.56,11.0,1,23,0,1,375.47,0.0,111.11,268.33,0.0,1.52,268.84,0.0,0.0,0.0,0.06,0.0,381.03
358,129.52,19.0,0,22,0,1,154.37,0.0,11.8,110.77,0.0,0.0,92.47,0.0,0.0,0.0,0.0,0.0,122.58
359,1319.29,11.0,0,32,0,2,141.44,0.0,19.59,341.35,0.09,0.0,196.38,0.0,0.0,0.0,0.0,0.0,361.02
360,528.81,17.0,1,33,0,1,524.79,0.0,67.2,465.73,0.0,0.25,400.11,0.0,0.0,0.0,0.63,0.0,533.8
361,235.03,11.0,0,32,0,1,214.39,0.0,79.22,129.76,0.0,6.3,160.26,0.0,0.0,0.0,0.0,0.36,216.0
362,453.19,20.0,1,45,0,1,0.0,0.0,13.75,218.35,0.0,44.91,22.52,0.0,0.0,0.0,0.0,0.0,277.01
363,245.49,14.0,1,20,0,1,117.83,0.0,45.71,93.32,0.0,0.0,102.03,0.0,0.0,0.0,0.0,0.0,139.03
364,225.48,10.0,1,29,0,1,0.0,0.0,19.12,142.76,0.0,0.0,63.68,0.0,0.0,0.0,0.25,0.0,162.13
365,465.33,15.0,1,37,0,1,438.81,0.0,29.58,391.23,0.0,7.15,371.14,0.0,0.0,7.46,0.0,0.0,435.41
366,321.07,11.0,1,23,0,1,307.91,0.0,98.06,188.93,0.0,0.47,177.57,0.0,0.0,6.5,0.0,0.6,295.17
367,499.8,21.0,1,22,1,1,525.36,0.0,89.53,402.47,0.0,0.0,491.99,0.0,0.0,0.0,0.0,0.0,491.99
368,610.17,21.0,1,37,0,1,0.0,0.0,4.82,195.6,0.0,0.0,116.57,0.0,0.0,0.0,0.0,0.0,200.41
369,121.44,18.0,0,39,0,1,137.87,0.0,50.89,74.93,0.0,0.68,84.3,0.0,0.0,0.0,0.0,0.0,126.5
370,137.28,22.0,1,20,1,1,0.0,0.0,27.8,119.59,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,147.62
371,518.96,11.0,0,44,1,1,240.88,0.0,98.17,149.25,0.0,2.2,205.73,0.0,0.0,0.0,0.0,4.86,259.34
372,122.53,11.0,0,50,0,1,0.0,0.0,12.22,99.54,0.0,6.32,18.12,0.0,0.0,0.0,0.0,0.0,118.08
373,166.91,19.0,0,24,0,1,92.13,0.0,2.23,78.47,0.0,0.28,73.11,0.0,0.0,0.0,0.0,0.0,80.99
374,532.89,19.0,1,28,0,1,516.87,0.0,31.89,509.93,0.0,10.42,510.19,0.0,0.0,0.0,0.0,0.0,552.23
375,437.99,11.0,1,22,0,1,254.54,0.0,41.85,188.38,0.0,0.0,230.23,0.0,0.0,0.0,0.0,0.0,230.23
376,262.7,20.0,1,23,0,1,0.0,0.0,27.84,154.57,0.0,47.28,30.05,0.0,0.0,10.05,0.0,0.0,239.75
377,108.95,16.0,0,22,0,1,0.0,0.0,44.72,52.25,0.0,1.59,4.8,0.0,0.0,0.0,1.42,0.0,99.97
378,742.15,15.0,1,37,1,1,0.0,0.0,100.93,221.05,0.0,11.15,41.44,0.0,0.0,2.99,0.0,0.0,336.12
379,447.87,10.0,1,27,0,2,312.44,0.0,55.81,298.78,0.01,0.9,316.6,0.0,0.0,0.0,0.0,0.0,355.5
380,302.81,22.0,0,38,0,1,290.87,0.0,40.77,233.48,0.17,4.2,199.35,0.0,0.0,0.0,0.86,0.46,280.41
381,673.61,21.0,1,28,0,1,0.0,0.0,15.62,607.96,0.0,26.0,46.73,0.0,0.0,0.0,0.0,0.0,649.58
382,780.02,10.0,1,20,1,2,254.22,0.0,26.56,186.94,0.0,0.02,228.43,0.0,0.0,0.0,14.92,0.0,228.43
383,556.72,14.0,1,27,0,2,1103.37,0.0,86.74,400.46,0.0,0.03,476.39,0.0,0.0,0.0,0.0,0.0,487.23
384,128.7,18.0,1,22,0,1,0.0,0.0,17.98,104.58,0.0,0.0,39.82,0.0,0.0,0.0,0.0,0.0,122.55
385,522.22,18.0,1,26,0,1,490.71,0.0,194.98,290.28,0.0,8.23,497.26,0.0,0.0,4.52,20.47,0.0,518.49
386,114.87,17.0,1,29,0,1,0.0,0.0,26.01,26.06,0.0,0.0,4.36,0.0,0.0,0.0,0.0,0.0,52.06
387,545.47,20.0,1,25,0,1,167.04,0.0,13.79,121.02,0.0,3.46,128.74,0.0,0.0,0.0,0.0,41.6,221.48
388,137.86,10.0,1,32,1,1,0.0,0.0,21.56,123.0,0.15,0.68,60.33,0.0,0.0,0.0,2.21,0.0,147.62
389,306.4,11.0,1,33,1,2,240.73,0.0,19.57,136.71,0.0,1.7,78.33,0.0,0.0,0.74,0.0,0.0,158.72
390,701.46,17.0,1,29,0,1,0.0,0.0,10.14,588.94,0.0,0.0,79.92,0.0,0.0,0.0,0.0,0.0,599.08
391,186.46,15.0,1,39,0,1,94.8,0.0,10.77,87.87,0.0,0.33,90.39,0.0,0.0,0.0,0.0,0.0,98.97
392,427.37,18.0,1,27,0,1,238.15,0.0,61.34,170.27,0.0,0.73,172.3,0.0,0.0,11.25,0.0,0.0,243.6
393,245.6,11.0,1,27,0,1,0.0,0.0,10.39,255.34,0.0,0.0,86.11,0.0,0.0,0.0,0.0,0.0,265.73
394,1162.31,11.0,1,37,0,1,0.0,0.0,38.99,429.36,0.13,0.0,58.2,0.0,0.0,0.0,0.0,0.0,468.48
